f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Artist,Place
86355982.32,78901276.912,52520009.617,66586508.209,48315797.796,48986216.455,60395275.11,14338119.123,52124176.508,60277330.736,60738710.928,41847762.601,75225760.287,86394163.782,38889080.886,27543505.071,24592442.293,46410019.948,63009117.097,80638077.45,35923889.451,15823038.361,90585367.402,80726867.688,42824298.822,20575358.253,13354806.917,41927650.889,73345515.616,61567028.873,47589434.619,26384073.298,59583143.731,25232330.118,83132356.213,53369936.08,26661965.295,50300492.653,47330934.741,96473154.794,71448483.049,65947906.381,63409614.305,82885977.146,11590175.972,73373694.851,40557487.241,32060021.796,90058976.588,69791273.238,1,0,0
86369280.104,78897472.797,52519075.04,66548829.95,48303652.114,48990250.701,60411485.008,14280455.651,52131053.003,60279542.998,60794604.849,41870592.954,75249880.463,86348378.163,38883522.733,27514859.28,24593973.213,46391993.954,63087178.016,80634900.182,35914654.639,15825898.117,90582944.736,80880678.071,42828102.836,20597117.453,13355138.942,41927977.591,73232390.237,61562172.618,47594595.134,26418438.904,59584560.061,25225942.692,83081584.989,55773944.01,26665537.557,50408692.529,47339105.188,96473080.081,71296651.494,65954503.049,63378094.351,82888857.484,11606088.447,73373252.543,40548331.781,32069113.652,90058900.995,69925791.443,1,0,0
86358004.407,78896502.641,52518605.694,66597621.598,48290721.073,48992068.638,60400349.557,14256960.781,52129136.05,60271725.083,60987096.924,41883807.166,75223823.445,86364768.425,38937339.72,27501871.379,24595561.081,46425808.862,63052670.899,80595324.25,35920163.278,15826313.24,90587072.663,80721992.886,42825500.399,20582110.135,13354101.962,41923076.237,73237705.784,61544387.871,47583639.117,26382075.455,59585435.248,25234821.685,82566588.604,53357087.013,26665695.994,50301897.175,47320700.211,96473203.152,71446489.401,65946849.038,63404305.357,82881501.602,11608809.814,73368994.598,40549297.235,32060889.307,90061103.608,69713203.296,1,0,0
86368288.944,78972537.073,52519066.923,66586628.05,48308681.557,48989691.894,60412176.95,14269473.692,52139653.765,60311315.748,60813361.962,41922563.186,75239060.155,86371425.195,38917999.99,27494971.341,24589186.923,46418178.781,62994279.958,80623105.58,35908145.228,15828090.373,90585010.121,80731904.766,42827122.661,20590583.699,13351400.065,41925960.217,73188488.889,61559791.89,47576485.118,26363229.244,59584768.799,25223597.737,83132578.366,53404178.151,26671133.145,50371520.987,47347467.645,96479601.363,71444218.232,65942253.257,63392303.882,82874831.446,11607105.318,73307949.833,40549485.368,32061962.293,90057464.172,69775342.156,1,0,0
85967075.025,78890589.489,52519427.442,66590759.221,48304027.603,49002817.849,60386021.454,14284771.258,52161145.327,60260799.036,60788238.45,41918996.936,75243071.031,86368463.657,38891046.868,27498088.331,24590583.175,46439562.385,63003945.721,80626482.833,35938707.215,15823408.939,90583637.337,80738256.001,42827812.157,20581533.042,13355338.069,41920296.005,73238650.587,61560506.346,47611319.616,26385174.881,59585091.82,25219595.785,83142191.252,53369119.328,26671756.354,50331985.694,47368541.948,96472159.758,71438514.901,65947733.091,63402179.935,84887257.529,11546614.921,73366244.482,40548568.84,32061610.155,90058752.722,69769234.186,1,0,0
86358081.441,78900433.433,52521238.299,66589406.936,48294316.832,48990286.244,60357100.192,14274920.271,52131196.937,60285759.198,60809837.556,41812778.012,75119601.628,86359967.093,38964812.607,27505659.047,24595246.247,46470141.142,63016103.578,80732955.141,35907229.152,15824163.653,90584717.593,80723935.483,42859512.737,20578669.745,13354890.168,41925742.64,73225613.165,61552297.406,47591988.209,26449743.812,59586554.53,25227199.017,83122624.268,53398505.761,26665915.005,50305575.475,47346530.542,96470802.291,71442505.513,65947303.427,63415962.747,82893226.496,11603353.337,73377482.987,40552854.401,32061977.98,90057321.716,69780725.333,1,0,0
86355827.431,78901986.068,52518924.577,66598213.843,48299007.067,48990149.691,60415430.82,14275101.959,52129877.669,60275152.81,60792424.975,41840594.51,75235437.093,86368325.683,38917018.792,27512431.992,24591063.237,46406391.17,63023365.983,80636267.913,35910344.667,15826659.443,90586229.403,80730348.674,42825751.557,20580160.412,13354677.978,41926678.999,73235920.638,61556136.188,47594691.751,26389825.362,59584526.949,25227387.279,83126703.427,53379336.907,26665836.721,50322570.731,47344516.462,96472930.968,71443821.418,65945845.7,63400020.636,82886274.224,11602182.03,73380897.368,40553004.133,32061184.605,90058686.614,69772713.894,1,0,0
86357064.656,78903733.605,52519665.899,66602257.176,48294788.762,48989463.546,60476912.322,14279283.355,52132895.485,60278819.383,60693538.101,41694531.603,75236575.411,86358177.366,38913690.726,27533374.656,24595237.679,46369206.57,63009925.053,80636171.467,35924583.687,15834614.011,90587668.493,80717389.922,42827091.284,20570740.175,13402440.632,41925785.79,73195483.482,61554212.529,47590944.696,26403524.704,59584603.938,25228269.505,83122159.526,53396833.42,26652180.378,50297482.787,47350277.622,96473319.262,71449668.764,65947555.196,63394341.441,82839171.238,11616000.529,73386579.284,40571128.498,32056193.025,90059962.694,69771258.568,1,0,0
86358240.437,78903116.715,52519475.021,66108978.36,48297156.345,48990096.398,60474009.515,14279549.912,52132479.126,60268424.837,60798162.683,41854228.811,75242019.888,86363384.075,38919841.464,27525861.106,24592585.831,46416490.802,63035701.818,80647097.574,35912210.503,15820964.192,90584649.835,80747230.275,42824867.574,20576961.292,13353060.519,41932372.389,73236834.864,61548764.584,47591869.279,26399212.242,59581996.914,25228469.823,83138098.354,53379200.955,26660088.771,50310798.639,47336164.88,96460616.146,71443983.953,65939762.494,63398720.88,82885861.998,11504302.487,73384833.083,40554498.74,32060417.949,90059522.903,69755707.307,1,0,0
86354196.15,78903380.638,52524519.819,66593155.014,48299590.187,48989401.926,60416030.573,14283987.057,52123952.234,60280450.023,60794963.644,41839946.559,75219752.493,86358661.664,39011205.941,27523680.247,24581664.496,46420427.474,63048788.498,80625953.888,35911209.06,15825791.737,90585036.351,80729068.859,42826706.987,20576910.129,13353573.989,41976054.762,73251612.097,61545332.608,47585518.995,26389266.521,59583675.119,25089798.773,83125158.298,53326402.418,26663964.639,50300498.472,47265297.074,96472367.388,71445956.824,65951239.627,63407654.632,82877069.397,11602129.019,73337879.968,40554637.32,32060165.154,90057657.383,69773075.969,1,0,0
86351400.768,78897469.508,52519736.908,66610911.9,48305485.489,48990226.181,60408401.084,14219211.134,52138180.028,60260218.243,60793813.433,41848591.046,75241750.264,86367021.565,38884184.202,27495549.487,24583415.476,46394155.077,62989754.666,80637962.178,35898149.969,15822150.571,90609532.573,80718332.712,42826604.166,20583846.122,13355261.435,41865922.541,73237534.568,61554033.656,47587889.614,26398409.333,59584370.804,25226555.133,83105932.017,53379944.231,26665916.837,50320706.772,47364033.872,96471836.879,71443090.583,65950302.679,66109616.357,82889532.553,11593064.338,73383426.309,40555743.982,32061187.039,90060302.779,69762599.578,1,0,0
86379663.812,78897196.666,52518704.558,66632548.331,48285314.344,48990192.416,60542956.095,14295924.427,52129681.023,60282184.301,60812646.166,41823976.863,75202101.661,86381287.442,39082597.745,27546183.344,24588141.967,46402910.751,63016763.418,80649494.6,35955205.582,15860121.653,90585494.988,80726978.14,42828088.311,20686235.382,13357720.555,41928690.0,73238404.424,61554238.55,47598425.739,26402906.452,59584164.666,25234787.395,83106987.628,53338967.973,26655193.548,50323910.181,47345153.081,96472312.381,71448831.14,65943243.232,63399738.866,82888210.371,11620658.968,73379062.339,40556811.298,32061732.43,90060098.593,69807667.915,1,0,0
86352307.007,78903154.554,52518973.943,66597525.748,48299969.233,48990050.164,60411181.663,14277574.662,52130540.025,60198556.289,60791542.072,41940627.088,75232550.174,86370854.296,38921660.779,27505809.916,24589144.361,46410112.389,63029968.87,80636325.571,35911460.214,15825980.05,90586579.572,80732163.281,42825927.563,20579507.265,13359914.242,41927397.228,73231557.425,61558362.47,47597116.828,26390606.825,59584529.717,25225703.107,83134737.16,53384530.031,26666170.725,50321777.907,47344375.019,96472484.541,71456929.356,65953137.767,63397217.862,82896260.865,11600853.396,73380012.73,40555732.085,32060097.387,90059139.784,69769638.82,1,0,0
86328559.681,78870573.899,52518845.174,66597958.578,48303122.011,48990166.39,60452806.652,14271890.512,52130004.235,60276263.863,60799285.396,41813629.153,75230903.181,86361006.005,38899794.823,27513796.264,24590324.342,46375233.221,63016957.427,80619515.246,35907581.301,15824431.097,90586986.311,80733546.616,42955206.255,20551386.685,13354528.942,41923400.413,73231163.226,61552449.313,47578538.022,26385966.289,59584583.596,25217557.327,83088596.139,53378037.295,26662190.06,50329006.549,47324004.739,96470784.559,71444215.017,65944303.67,63410640.661,82877973.893,11598173.166,73370774.102,40564634.624,32060172.659,90059121.51,69720787.987,1,0,0
86346146.372,78899631.871,52515294.91,66596723.695,48296973.287,48990070.044,60405140.599,14322265.674,52130723.581,60265704.732,60812836.243,41835637.781,75243495.679,86272148.713,38888734.936,27506353.757,24591905.58,46379531.49,63376785.068,80647639.542,35863172.484,15824719.229,90586368.315,80676522.962,42824274.368,20579686.799,13351021.02,41926680.864,73287821.757,61602199.534,47597925.748,26375042.094,59584508.117,25213546.67,83126358.146,53380894.0,26663408.159,50077504.489,47341108.097,96472374.911,71443887.904,65828068.632,63412813.379,81995355.297,11597674.124,73510272.779,40533485.629,32061764.447,90058243.291,69762534.969,1,0,0
86355827.432,78901986.074,52518924.543,66598213.645,48299007.053,48990149.692,60415430.822,14275101.956,52129877.668,60275152.833,60792424.976,41840594.441,75235437.183,86368325.665,38917018.736,27512431.997,24591063.225,46406391.054,63023364.73,80636267.757,35910344.683,15826659.443,90586229.403,80730349.311,42825751.556,20580160.4,13354677.984,41926678.998,73235920.737,61556136.189,47594691.778,26389824.889,59584526.949,25227387.279,83126703.655,53379336.905,26665836.67,50322570.867,47344516.465,96472930.969,71443821.529,65945845.715,63400020.636,82886274.22,11602182.05,73380898.351,40553004.132,32061184.605,90058686.613,69772713.894,1,0,0
86355827.431,78901986.07,52518924.574,66598213.782,48299006.965,48990149.693,60415430.822,14275101.954,52129877.667,60275152.851,60792424.934,41840594.469,75235437.176,86368325.685,38917018.893,27512432.005,24591063.223,46406391.023,63023365.814,80636267.791,35910344.688,15826659.443,90586229.403,80730348.648,42825751.556,20580160.433,13354677.972,41926678.999,73235920.728,61556136.266,47594691.781,26389824.979,59584526.949,25227387.275,83126703.346,53379336.902,26665836.672,50322570.782,47344516.48,96472930.969,71443821.507,65945845.707,63400020.636,82886274.228,11602182.032,73380898.376,40553004.133,32061184.605,90058686.613,69772713.894,1,0,0
86352603.689,78899373.973,52517267.582,66609543.05,48315262.52,48990082.924,60421874.142,14301891.535,52129194.29,60239437.442,60801319.495,41829263.242,75262680.033,86410163.844,38917245.729,27512109.247,24609681.588,46406887.108,63040993.125,80537203.645,35913303.051,15828103.595,90582811.663,80727127.096,42825799.494,20585310.236,13356645.84,41924685.68,73231988.274,61564308.672,47594679.566,26375233.941,59585068.688,25220231.287,83155382.146,53390758.349,26661154.347,49317095.402,47336424.17,96471170.17,71444031.922,65953792.765,63420770.119,82888924.361,11607235.502,73380566.124,40558050.975,32062074.697,90060953.248,69874065.033,1,0,0
86580229.718,78899352.902,52519071.605,66586721.524,48292567.915,48991314.08,60363347.329,14274662.506,52131073.842,60270464.443,60781910.171,41843966.003,75224328.452,86368481.221,38918898.671,27486141.637,24593020.526,46401816.771,63007894.1,80630831.406,35461801.31,15824161.431,90586554.625,80752989.94,42826427.641,20577429.024,13351781.015,41928148.347,73221985.272,61555366.3,47589543.183,26375039.221,59585883.926,25222249.598,83136858.065,53373098.263,26663770.57,50321800.632,47340966.764,96472378.266,71406516.787,65942640.746,63389241.516,82923778.633,11591590.913,73371297.512,40563269.458,32063274.625,90058069.059,69785879.591,1,0,0
86363405.573,78901603.788,52518779.918,66588369.711,48289784.349,48990265.884,60423870.633,14267544.702,52120830.244,60280197.971,60727694.039,41843530.186,75240221.542,86362346.862,38931125.422,27523895.476,24611941.639,46366281.463,62964147.088,80645242.561,36330260.023,15825409.451,90578703.008,80733599.3,42828029.37,20580104.211,13383458.963,41920189.756,73279297.525,61560969.577,47597437.826,26382791.912,59584205.634,25230063.771,83123629.372,53371478.164,26665426.979,50321541.794,47346137.303,96478079.107,71446189.884,65952615.164,63408440.15,82891854.868,11603627.94,73380605.755,40558803.161,32059019.958,90137177.015,69775467.567,1,0,0
86327378.626,78904134.682,52518937.451,66591774.482,48296745.608,48990358.451,60413434.924,14275247.101,52125621.746,60264139.726,60799150.748,41844308.284,75226099.879,86355919.477,39317330.815,27497558.773,24586084.519,46408271.207,62868437.99,80671783.105,35893525.923,15823005.112,90582855.843,80753825.661,42826359.629,20576688.3,13395501.047,41951862.136,73263059.24,61620231.926,47765368.138,26402138.545,59583888.77,25220974.056,83138858.57,53436396.471,26665370.162,50327438.281,47344891.526,96471641.108,71439832.677,65947948.47,63375790.193,0.0,11593139.135,73377113.803,40549722.301,32060778.31,90066145.268,69768623.604,1,0,0
86381426.364,78900414.244,52518272.754,66607374.326,48294362.351,48990003.256,60411310.044,14299464.45,52143120.344,60279652.601,60787918.193,41821433.352,75231764.41,86380613.472,38928410.461,27487716.948,24582326.675,46408655.385,63015859.285,80634257.81,35913126.38,15825004.256,90586875.371,80728409.464,42826917.884,20620595.715,13354298.271,41929180.402,73246128.974,61592882.118,47602428.461,26401027.106,59584369.622,25227444.622,83117507.667,53379561.986,26666195.305,50117258.953,47336491.106,96472496.996,71444811.63,65956711.65,63327965.17,82873117.826,11584568.079,73393509.054,40540096.45,32057309.399,90058829.742,69784493.278,1,0,0
86349047.068,78918571.175,52519286.468,66610518.73,48304120.577,48990419.906,60410540.33,14255315.682,52130316.812,60271700.203,60774201.628,41863931.212,75233015.041,86364382.633,38954574.186,27419525.179,24585134.028,46416332.333,62976450.427,80636403.757,35911364.326,15741061.148,90581500.212,80723376.957,42826923.951,20574583.483,13383105.491,41931054.174,73243745.888,61554680.548,47598281.76,26425493.879,59584802.181,25186499.141,83133270.289,53380194.21,26664196.377,50279810.783,47346963.934,96472885.864,71016202.706,65942416.576,63554723.284,82868308.463,11603271.625,73404991.1,40416219.194,32061874.417,90057553.673,69709101.912,1,0,0
86355827.433,78901986.081,52518924.575,66598213.769,48299007.021,48990149.693,60415430.822,14275101.956,52129877.668,60275152.842,60792424.965,41840594.447,75235437.175,86368325.678,38917018.806,27512431.997,24591063.208,46406391.035,63023365.742,80636267.621,35910344.672,15826659.443,90586229.403,80730348.673,42825751.549,20580160.472,13354677.971,41926678.998,73235920.773,61556136.156,47594691.774,26389824.97,59584526.951,25227387.279,83126703.247,53379336.904,26665836.675,50322570.729,47344516.466,96472930.973,71443821.411,65945845.714,63400020.636,82886274.228,11602182.018,73380898.334,40553004.138,32061184.605,90058686.613,69772713.894,1,0,0
86329167.117,78921193.731,52518601.978,66643940.757,48298727.453,48989675.407,60413999.216,14270480.22,52130906.371,60271415.665,60789156.538,41852362.903,75263915.885,86372921.466,38953364.121,27476075.474,24623891.434,46377541.47,64177765.628,80636787.217,35908194.839,15821133.909,90587017.066,80725163.428,42814581.732,20595926.148,13302788.203,41932092.103,73217833.473,61554435.335,47600505.744,26391349.867,59584621.492,25215028.651,83066529.725,53398858.721,26673004.562,50328797.312,47356102.32,96472538.929,71417056.857,65944341.353,63407979.997,82889382.211,11592215.177,73379306.111,40555522.359,32062043.924,90059323.362,69774382.008,1,0,0
